category,is_known,true_label,prediction,max_softmax,entropy,energy,min_distance,odin,mahalanobis
Calidris_pugnax,0,-1,43,0.78423315,-0.72321105,417.96686,-5.7452803,0.013281602,0.0
Orthotomus_ruficeps,0,-1,51,0.26199397,-3.1653483,420.67313,-8.251409,0.013211997,0.0
Phylloscopus_coronatus,0,-1,53,0.12385535,-3.34923,420.32574,-9.428698,0.0132014435,0.0
Cacomantis_merulinus,1,12,12,0.9099892,-0.58270735,419.08865,-6.2005167,0.013260397,0.0
Otus_lempiji,0,-1,47,0.5655164,-2.006569,418.99005,-8.3021755,0.013233857,0.0
Clanga_clanga,0,-1,53,0.22423181,-2.9766493,420.25705,-8.641965,0.013212576,0.0
Pachycephala_cinerea,0,-1,4,0.32382792,-3.0230436,421.2099,-7.5941143,0.013213665,0.0
Cacomantis_merulinus,1,12,12,0.9846998,-0.13664648,419.33282,-4.68394,0.013277252,0.0
Merops_philippinus,0,-1,46,0.9001081,-0.63172716,417.9792,-7.502377,0.013257828,0.0
Hirundo_rustica,1,40,40,0.9966883,-0.03403412,419.30746,-3.2097092,0.013297271,0.0
Motacilla_tschutschensis,1,46,46,0.70751,-1.4663634,419.17383,-7.58116,0.013240733,0.0
Phylloscopus_coronatus,0,-1,17,0.12233477,-3.3663578,420.4955,-9.230596,0.013201446,0.0
Columba_livia,1,23,23,0.99266714,-0.04763212,416.19238,-4.3334293,0.01332403,0.0
Corvus_splendens,1,25,25,0.9953053,-0.04575596,418.50253,-4.124625,0.013295868,0.0
Limosa_lapponica,1,42,42,0.544247,-1.1430941,417.35153,-7.263817,0.013269681,0.0
Ninox_scutulata,1,47,47,0.99924004,-0.00880333,416.59674,-4.112901,0.013321538,0.0
Hypothymis_azurea,1,41,41,0.99698836,-0.031048572,417.6561,-4.542433,0.013301583,0.0
Chrysophlegma_miniaceum,0,-1,31,0.24565375,-2.6512196,418.64404,-9.578871,0.013221692,0.0
Tringa_totanus,1,72,72,0.44377857,-2.501918,419.3241,-8.384451,0.013228214,0.0
Cecropis_daurica,1,17,17,0.9612379,-0.30232772,419.54004,-5.36943,0.013265311,0.0
Cecropis_daurica,1,17,17,0.9974027,-0.027666809,418.85358,-3.4614525,0.013299924,0.0
Tyto_alba,1,73,73,0.98380893,-0.14304513,420.70523,-3.4516132,0.013275101,0.0
Cyanoptila_cyanomelana,0,-1,36,0.12643912,-3.528377,421.14215,-8.757792,0.01319927,0.0
Spatula_clypeata,1,62,62,0.99077636,-0.076215774,417.5905,-5.086669,0.013295287,0.0
Arenaria_interpres,1,10,10,0.845792,-0.89074576,420.19806,-5.617556,0.013253245,0.0
Eurystomus_orientalis,0,-1,28,0.44628897,-2.535932,420.0537,-7.9613113,0.013223925,0.0
Leptocoma_brasiliana,0,-1,50,0.13174817,-3.5805545,422.9805,-7.0024652,0.0131979585,0.0
Surniculus_lugubris,0,-1,27,0.2452288,-3.1842122,420.4779,-8.564133,0.013210549,0.0
Hierococcyx_sparverioides,0,-1,26,0.09689082,-3.8030508,421.90976,-8.636091,0.013190393,0.0
Alcedo_atthis,1,5,68,0.18025553,-3.0081532,421.00577,-7.984207,0.013211275,0.0
Tyto_alba,1,73,73,0.99070764,-0.087164916,420.22363,-3.3163955,0.013283375,0.0
Tringa_ochropus,1,71,71,0.93244714,-0.48137122,419.57217,-5.778968,0.013259352,0.0
Halcyon_smyrnensis,1,38,38,0.82073236,-0.9670104,419.6032,-6.545971,0.013248865,0.0
Limosa_limosa,1,43,42,0.6774596,-0.7171814,418.52118,-4.829019,0.0132866,0.0
Strix_seloputo,0,-1,18,0.24817762,-2.857164,420.22263,-8.164955,0.013219177,0.0
Gallus_gallus,1,36,36,0.9977793,-0.021760914,414.00046,-6.8128176,0.013320439,0.0
Pluvialis_squatarola,1,57,49,0.29668683,-3.0631857,420.6047,-8.019261,0.013216203,0.0
Cacomantis_merulinus,1,12,12,0.993933,-0.057324518,419.0157,-3.8634253,0.013292469,0.0
Cecropis_daurica,1,17,17,0.9936666,-0.0490269,416.60443,-4.974552,0.013309997,0.0
Ficedula_zanthopygia,0,-1,56,0.08802684,-3.9025462,422.32666,-8.415892,0.013187883,0.0
Pycnonotus_aurigaster,0,-1,4,0.77332276,-1.3621609,420.60538,-6.196209,0.013240246,0.0
Corvus_macrorhynchos,1,24,24,0.96790725,-0.25867537,420.6343,-4.1832824,0.013266513,0.0
Larvivora_cyane,0,-1,65,0.53414977,-2.3200586,420.39008,-7.4147077,0.013226954,0.0
Hirundo_rustica,1,40,40,0.9986274,-0.015092949,418.37555,-2.967802,0.013313035,0.0
Charadrius_dubius,1,20,20,0.9963282,-0.038005393,417.9608,-4.6791587,0.013295461,0.0
Falco_tinnunculus,1,33,33,0.97735006,-0.17282285,419.11493,-4.5520334,0.013282029,0.0
Pelargopsis_capensis,1,55,55,0.99967754,-0.0038460195,415.1687,-4.4583745,0.013336068,0.0
Calidris_ferruginea,1,15,15,0.9675835,-0.22958082,418.98145,-5.130565,0.013276271,0.0
Arachnothera_longirostra,0,-1,41,0.3607471,-2.3143826,420.5235,-7.621241,0.013222447,0.0
Sterna_hirundo,1,66,66,0.99962103,-0.004733131,417.15604,-3.1197937,0.013327269,0.0
Clanga_clanga,0,-1,53,0.113622226,-3.2648506,420.94284,-8.852211,0.01320063,0.0
Pandion_haliaetus,1,53,53,0.96248585,-0.2316837,417.02042,-6.4130297,0.013285489,0.0
Pycnonotus_goiavier,0,-1,27,0.11157377,-3.3574724,420.31097,-9.621806,0.0131991,0.0
Loriculus_galgulus,0,-1,12,0.20592721,-2.7814672,419.8243,-8.728879,0.013217125,0.0
Ficedula_zanthopygia,0,-1,50,0.088851355,-3.6344874,421.43292,-8.954064,0.0131927645,0.0
Hirundo_rustica,1,40,40,0.9907004,-0.08618956,418.7325,-4.709325,0.013284998,0.0
Ceyx_erithaca,0,-1,5,0.14591022,-3.349478,420.08325,-9.52039,0.013203182,0.0
Gallinago_gallinago,1,34,34,0.72249293,-1.4876555,420.60062,-6.1041927,0.013241461,0.0
Malacocincla_abbotti,0,-1,41,0.32516572,-3.015365,421.21716,-7.504947,0.013214733,0.0
Chlidonias_leucopterus,0,-1,75,0.40504444,-2.4977798,418.04282,-9.713177,0.013227787,0.0
Calidris_canutus,1,14,14,0.0997918,-3.725969,422.1806,-8.167789,0.013193213,0.0
Chlidonias_hybrida,1,21,21,0.9879038,-0.085708305,418.30826,-4.2315006,0.013296911,0.0
Tringa_glareola,1,69,69,0.9466629,-0.35551336,419.5058,-5.1493535,0.01326883,0.0
Hierococcyx_sparverioides,0,-1,12,0.11803858,-3.7714052,421.7847,-8.536918,0.01319345,0.0
Nycticorax_nycticorax,1,50,50,0.9728246,-0.13742417,417.24377,-4.155484,0.013312504,0.0
Tringa_ochropus,1,71,71,0.9813849,-0.15892112,419.78354,-4.3232045,0.013275986,0.0
Orthotomus_ruficeps,0,-1,51,0.5026181,-2.600509,420.26282,-7.989471,0.0132208625,0.0
Orthotomus_sutorius,1,52,52,0.99703753,-0.03157186,418.95972,-3.6497216,0.013295935,0.0
Psittacula_krameri,1,60,60,0.9871423,-0.11508002,420.294,-3.537095,0.013279716,0.0
Corvus_splendens,1,25,25,0.9928261,-0.06868657,418.57416,-4.697468,0.013287195,0.0
Arachnothera_longirostra,0,-1,44,0.39878765,-2.1700494,420.06293,-7.729706,0.013227151,0.0
Arachnothera_longirostra,0,-1,52,0.7819319,-1.2240961,420.20312,-6.2620993,0.013244623,0.0
Chrysophlegma_miniaceum,0,-1,31,0.24889453,-2.9593608,421.15378,-7.4624367,0.013216348,0.0
Pycnonotus_goiavier,0,-1,27,0.17588401,-3.3116417,421.68283,-7.809951,0.013204472,0.0
Clanga_clanga,0,-1,48,0.29178104,-2.4405336,420.38046,-7.500684,0.013226012,0.0
Hierococcyx_sparverioides,0,-1,12,0.12205401,-3.556459,421.34232,-8.637264,0.013198011,0.0
Aegithina_tiphia,1,4,4,0.9992011,-0.008869275,415.0701,-5.401715,0.013324853,0.0
Actitis_hypoleucos,1,3,3,0.4548198,-2.1129472,420.53766,-6.7757144,0.013233427,0.0
Terpsiphone_affinis,0,-1,44,0.25949436,-3.2237043,420.47992,-8.560026,0.013210469,0.0
Ardea_purpurea,1,9,9,0.9896568,-0.07335551,416.17566,-5.9015446,0.013303572,0.0
Caprimulgus_macrurus,1,16,16,0.4604722,-2.4631004,420.52875,-7.4934397,0.013223807,0.0
Orthotomus_atrogularis,1,51,51,0.9496553,-0.36799145,419.26254,-5.806497,0.013263145,0.0
Lanius_cristatus,0,-1,2,0.34800535,-3.0355494,421.16205,-7.5849886,0.013214324,0.0
Tyto_alba,1,73,73,0.97568023,-0.19289172,420.03516,-4.0452824,0.013276298,0.0
Sterna_sumatrana,0,-1,10,0.9834691,-0.1342997,417.13223,-6.277777,0.01328548,0.0
Surniculus_lugubris,0,-1,65,0.27858442,-2.7239757,419.40717,-8.787706,0.013221946,0.0
Pitta_sordida,0,-1,0,0.13569923,-3.3606956,420.66513,-9.010283,0.013202142,0.0
Orthotomus_sutorius,1,52,52,0.8297281,-1.0562532,419.67282,-6.750945,0.013245214,0.0
Nyctyornis_amictus,0,-1,11,0.15374525,-3.304444,420.61166,-8.916124,0.013204158,0.0
Apus_pacificus,0,-1,23,0.14431797,-3.5343707,421.38333,-8.383739,0.013200889,0.0
Psilopogon_haemacephalus,1,59,59,0.997474,-0.026493348,418.4773,-3.6157615,0.013302863,0.0
Strix_leptogrammica,0,-1,4,0.095929,-3.7188938,421.22403,-9.091537,0.013193735,0.0
Dicrurus_paradiseus,1,28,28,0.7172149,-1.4153129,419.34406,-7.24567,0.013242931,0.0
Pycnonotus_aurigaster,0,-1,12,0.23335448,-2.9309688,419.65,-9.10141,0.013214483,0.0
Caprimulgus_macrurus,1,16,16,0.99991584,-0.0011951074,416.79477,-2.2210674,0.013343928,0.0
Falco_tinnunculus,1,33,33,0.9965462,-0.034751814,418.26233,-3.9672904,0.013301298,0.0
Phylloscopus_borealis,1,56,56,0.9988732,-0.01175499,417.17566,-3.646921,0.013319883,0.0
Cyanoptila_cyanomelana,0,-1,50,0.117583804,-3.6915166,422.94345,-7.3108845,0.013194357,0.0
Motacilla_tschutschensis,1,46,46,0.8674277,-0.511674,418.96106,-5.4823756,0.013271536,0.0
Ficedula_zanthopygia,0,-1,65,0.23204575,-3.2429643,420.8365,-8.333951,0.013208823,0.0
Chlidonias_hybrida,1,21,21,0.25463453,-2.943744,419.4269,-8.996574,0.013218828,0.0
Centropus_bengalensis,0,-1,18,0.29606196,-2.6345892,419.7981,-8.346252,0.013222449,0.0
Chrysophlegma_miniaceum,0,-1,36,0.17828476,-2.954138,419.28,-9.402331,0.013215475,0.0
Clanga_clanga,0,-1,53,0.1133958,-3.5835752,421.26712,-8.684158,0.013198606,0.0
Dicrurus_leucophaeus,1,27,27,0.8931834,-0.6932801,418.8575,-6.821981,0.013255259,0.0
Sterna_hirundo,1,66,66,0.99827695,-0.017769124,417.00354,-4.143837,0.013315716,0.0
Pachycephala_cinerea,0,-1,41,0.7627141,-1.369585,419.3288,-7.3042407,0.013242644,0.0
Calidris_ruficollis,0,-1,19,0.67094326,-1.5247889,419.61313,-6.9653096,0.013243169,0.0
Tringa_ochropus,1,71,71,0.98341656,-0.1439388,418.95734,-4.9889803,0.01327817,0.0
Malacocincla_abbotti,0,-1,41,0.1297899,-3.4490123,420.8879,-9.088095,0.013198177,0.0
Cinnyris_jugularis,1,22,4,0.84457964,-0.71742064,417.85168,-7.1062055,0.0132649625,0.0
Corvus_macrorhynchos,1,24,24,0.9296037,-0.47629887,419.02246,-6.1342964,0.013262177,0.0
Nycticorax_nycticorax,1,50,50,0.9927395,-0.062912405,419.3975,-2.8658776,0.013300901,0.0
Nycticorax_nycticorax,1,50,49,0.2095806,-3.2152705,422.49823,-6.6599684,0.01320891,0.0
Tringa_nebularia,1,70,70,0.97951365,-0.1245654,419.2733,-3.3588536,0.0132958405,0.0
Prinia_flaviventris,1,58,58,0.99565166,-0.042024463,417.62704,-4.561682,0.013301625,0.0
Nyctyornis_amictus,0,-1,18,0.19850251,-3.1335182,420.31122,-8.903851,0.013208163,0.0
Gallus_gallus,1,36,36,0.99854964,-0.015443609,416.69897,-4.444518,0.013315867,0.0
Ducula_aenea,0,-1,11,0.29307553,-2.994661,420.16235,-8.467958,0.013216081,0.0
Clanga_clanga,0,-1,63,0.15178867,-3.3815866,421.27823,-8.279661,0.013203739,0.0
Collocalia_affinis,0,-1,45,0.07643475,-3.8705654,421.32562,-9.39299,0.013188284,0.0
Centropus_sinensis,1,18,18,0.97898406,-0.1777811,419.623,-4.597727,0.01327452,0.0
Zapornia_pusilla,1,75,21,0.86994183,-0.5122417,418.5277,-5.8203144,0.013272888,0.0
Tringa_glareola,1,69,69,0.7305205,-1.298196,420.25623,-6.1256742,0.013245865,0.0
Lonchura_punctulata,0,-1,25,0.9661641,-0.2640331,419.91693,-4.7023487,0.013269195,0.0
Spilornis_cheela,1,65,65,0.8130549,-1.177276,420.67157,-6.0887566,0.013240746,0.0
Larvivora_cyane,0,-1,5,0.12510364,-3.4582658,421.66013,-8.179582,0.013199919,0.0
Amaurornis_phoenicurus,1,6,6,0.9957938,-0.039466232,416.25876,-5.7464414,0.013304199,0.0
Strix_leptogrammica,0,-1,7,0.09047438,-3.522613,421.04977,-9.097733,0.013195895,0.0
Vanellus_indicus,1,74,74,0.9943538,-0.055486828,418.67886,-4.336443,0.013290462,0.0
Sternula_albifrons,1,67,50,0.17232037,-3.092695,422.93515,-6.216473,0.013209033,0.0
Falco_tinnunculus,1,33,60,0.25344804,-3.3465219,421.74158,-7.3962865,0.013209226,0.0
Numenius_phaeopus,1,49,49,0.98016274,-0.13989487,419.07877,-3.867365,0.013291875,0.0
Xenus_cinereus,0,-1,69,0.42875925,-2.3338404,419.46097,-8.062765,0.013230746,0.0
Ficedula_mugimaki,0,-1,45,0.059550397,-3.8592243,421.74622,-9.255247,0.013184633,0.0
Anthreptes_malacensis,0,-1,22,0.31994557,-2.5243816,418.87674,-9.125364,0.013224417,0.0
Amaurornis_phoenicurus,1,6,6,0.99661034,-0.032441415,417.94406,-3.7050512,0.01330885,0.0
Amaurornis_phoenicurus,1,6,6,0.9972344,-0.02825754,417.95154,-4.0289717,0.013304306,0.0
Charadrius_alexandrinus,1,19,19,0.9092289,-0.5450462,418.91818,-5.986496,0.0132655,0.0
Limosa_lapponica,1,42,43,0.40599185,-2.00238,419.77057,-7.459694,0.013234594,0.0
Orthotomus_sutorius,1,52,52,0.9139575,-0.6060353,420.09506,-5.771592,0.013252509,0.0
Spatula_clypeata,1,62,62,0.9970796,-0.030229248,417.2921,-4.9138355,0.01330158,0.0
Columba_livia,1,23,23,0.9994733,-0.0063406173,417.1328,-3.3840194,0.013324267,0.0
Lanius_cristatus,0,-1,27,0.11642352,-3.2632053,420.4212,-9.224541,0.013203001,0.0
Cecropis_daurica,1,17,50,0.16681692,-3.362013,422.89047,-6.608219,0.0132043725,0.0
Ploceus_philippinus,0,-1,12,0.21543354,-3.0742197,419.67825,-8.928231,0.013216437,0.0
Corvus_splendens,1,25,25,0.98599523,-0.10919782,417.46146,-5.4724913,0.013291909,0.0
Gallinago_gallinago,1,34,34,0.9983352,-0.018027714,418.23093,-3.3321276,0.013309965,0.0
Bubo_sumatranus,0,-1,27,0.09874871,-3.3874948,421.08127,-8.904596,0.01319804,0.0
Ducula_aenea,0,-1,23,0.093578964,-3.5609398,420.5758,-9.683848,0.013194431,0.0
Calidris_ferruginea,1,15,15,0.99166393,-0.06682182,417.74536,-4.6737366,0.013298966,0.0
Pycnonotus_aurigaster,0,-1,22,0.2276219,-3.33313,420.75464,-8.482933,0.013207939,0.0
Geopelia_striata,0,-1,59,0.9956285,-0.041953057,416.8946,-5.3706093,0.013300694,0.0
Limosa_lapponica,1,42,42,0.92701185,-0.3222776,419.0936,-3.8937774,0.013291276,0.0
Acridotheres_tristis,1,0,0,0.9600606,-0.3220589,421.4035,-3.7832108,0.013261597,0.0
Gallicrex_cinerea,0,-1,12,0.88516295,-0.76371944,419.01865,-6.898295,0.013252017,0.0
Phylloscopus_coronatus,0,-1,2,0.081855714,-3.8704035,421.55304,-9.155073,0.013188387,0.0
Alcedo_atthis,1,5,5,0.9997979,-0.0025850458,415.22293,-3.8614497,0.01334366,0.0
Corvus_splendens,1,25,25,0.9964264,-0.035668224,417.60635,-4.7871103,0.013299047,0.0
Accipiter_soloensis,0,-1,11,0.16846494,-3.48864,421.16736,-8.627314,0.013200573,0.0
Alcedo_atthis,1,5,5,0.9984951,-0.017135222,418.27158,-3.6797953,0.013304999,0.0
Halcyon_smyrnensis,1,38,38,0.97741824,-0.1848265,419.55362,-4.5221963,0.01327644,0.0
Tyto_alba,1,73,73,0.97948265,-0.16703326,420.06226,-4.0003624,0.013276453,0.0
Porphyrio_poliocephalus,0,-1,63,0.35802978,-2.6156356,421.41147,-6.5803685,0.013224458,0.0
Terpsiphone_affinis,0,-1,41,0.32197046,-2.9068327,420.76553,-7.744788,0.013217548,0.0
Halcyon_coromanda,0,-1,31,0.13555466,-3.2744083,420.5904,-8.957375,0.013203956,0.0
Cyanoptila_cyanomelana,0,-1,24,0.13742965,-3.5558882,422.16254,-7.751875,0.013198938,0.0
Lewinia_striata,0,-1,58,0.64034307,-1.4222435,417.34753,-8.719933,0.013250084,0.0
Anthus_rufulus,0,-1,1,0.28959528,-3.2657278,420.97205,-8.0921,0.013210172,0.0
Egretta_garzetta,1,29,29,0.9609065,-0.271481,418.43066,-5.8515363,0.013273961,0.0
Pachycephala_cinerea,0,-1,4,0.39891887,-2.7937357,421.45947,-6.9788666,0.013218485,0.0
Mixornis_gularis,1,44,44,0.9935103,-0.059938833,418.87164,-3.8380847,0.013294738,0.0
Numenius_phaeopus,1,49,49,0.9555727,-0.30885965,420.33743,-4.176256,0.013270727,0.0
Micropternus_brachyurus,0,-1,24,0.30910215,-3.1016343,421.77948,-7.032056,0.013213532,0.0
Pericrocotus_divaricatus,0,-1,41,0.09002765,-3.7153013,421.52267,-8.928355,0.013191807,0.0
Larvivora_cyane,0,-1,11,0.09958163,-3.7081764,421.59692,-8.760427,0.013193167,0.0
Dicaeum_cruentatum,0,-1,0,0.30528373,-3.1608207,420.90878,-8.070501,0.0132113295,0.0
Clanga_clanga,0,-1,40,0.25799277,-3.1692905,421.1526,-7.952318,0.013209664,0.0
Treron_curvirostra,0,-1,4,0.24857654,-2.8155537,419.2682,-9.221752,0.013218004,0.0
Calidris_pugnax,0,-1,46,0.2316168,-3.580148,422.8228,-6.718406,0.013203615,0.0
Larvivora_cyane,0,-1,4,0.15928493,-3.4212627,421.2694,-8.324495,0.013203251,0.0
Larvivora_cyane,0,-1,36,0.13475397,-3.5294344,421.5968,-8.248045,0.013199842,0.0
Pluvialis_fulva,0,-1,15,0.93548113,-0.389484,417.5826,-6.0928106,0.01328223,0.0
Tyto_alba,1,73,73,0.9870449,-0.11585924,420.29843,-3.5044618,0.013279849,0.0
Eurystomus_orientalis,0,-1,65,0.3492712,-2.3008015,418.25323,-9.361907,0.013229637,0.0
Treron_curvirostra,0,-1,28,0.30541754,-2.336239,418.0427,-9.458615,0.0132309515,0.0
Ardea_alba,1,7,7,0.97976583,-0.1575023,418.6944,-4.7978153,0.01328439,0.0
Orthotomus_ruficeps,0,-1,51,0.92249423,-0.55080324,419.5739,-6.106916,0.013255001,0.0
Arachnothera_longirostra,0,-1,44,0.97473735,-0.15994227,417.6729,-5.436965,0.013289424,0.0
Motacilla_tschutschensis,1,46,46,0.9605325,-0.2546281,418.92126,-5.252548,0.013275076,0.0
Dicrurus_macrocercus,0,-1,25,0.13897061,-3.4496493,419.0608,-10.608459,0.013202267,0.0
Dicrurus_macrocercus,0,-1,27,0.72515815,-1.4435744,420.28137,-6.480672,0.013240769,0.0
Pandion_haliaetus,1,53,53,0.996885,-0.027060932,415.99792,-5.020027,0.013317795,0.0
Cyanoptila_cyanomelana,0,-1,0,0.080551915,-3.744459,420.45203,-10.144068,0.013190006,0.0
Mulleripicus_pulverulentus,0,-1,41,0.3454586,-2.4517577,418.80392,-9.053024,0.013226362,0.0
Haliaeetus_ichthyaetus,0,-1,31,0.54467,-2.286518,420.5779,-7.114569,0.01322858,0.0
Ficedula_mugimaki,0,-1,68,0.2858578,-3.2021666,422.03403,-6.896474,0.013211976,0.0
Sterna_hirundo,1,66,66,0.87141836,-0.80538243,419.06976,-6.7841716,0.013252773,0.0
Ardea_alba,1,7,7,0.9908387,-0.077921614,418.18796,-4.654665,0.013293072,0.0
Pitta_megarhyncha,0,-1,65,0.12358503,-3.5155177,420.87756,-9.061604,0.013198637,0.0
Butorides_striata,1,11,11,0.9667323,-0.26128137,418.86646,-5.6801934,0.0132703725,0.0
Corvus_macrorhynchos,1,24,45,0.24073026,-3.2796185,420.54086,-8.5633745,0.0132096205,0.0
Anthus_rufulus,0,-1,46,0.3451683,-2.715836,420.4434,-8.090289,0.01321721,0.0
Pitta_moluccensis,0,-1,61,0.13203475,-3.431806,421.77087,-8.016403,0.013200588,0.0
Lanius_cristatus,0,-1,44,0.3421288,-3.12483,421.35468,-7.5295763,0.013212477,0.0
Sterna_sumatrana,0,-1,10,0.9089944,-0.6127014,418.3048,-7.101846,0.013258808,0.0
Pitta_sordida,0,-1,65,0.16963561,-3.459375,420.57318,-9.112357,0.01320202,0.0
Spilopelia_chinensis,1,64,64,0.9949576,-0.049011394,418.63617,-4.2779555,0.013292009,0.0
Chlidonias_hybrida,1,21,21,0.98324835,-0.1425843,418.55585,-5.2430205,0.013280196,0.0
Pitta_sordida,0,-1,4,0.12040917,-3.556974,419.16095,-10.658497,0.0132004265,0.0
Larvivora_cyane,0,-1,49,0.08920795,-3.5695417,421.5176,-8.691498,0.013195106,0.0
Corvus_splendens,1,25,25,0.99419606,-0.05530172,418.93304,-4.0414762,0.013291144,0.0
Calidris_alba,1,13,13,0.9970469,-0.028207056,416.28534,-4.9287763,0.013314968,0.0
Actitis_hypoleucos,1,3,3,0.99913317,-0.009897916,416.96268,-3.8764555,0.013319706,0.0
Larvivora_cyane,0,-1,4,0.3423775,-2.869588,420.6163,-7.9708385,0.013216617,0.0
Spilopelia_chinensis,1,64,50,0.13174817,-3.5805545,422.9805,-7.0024652,0.0131979585,0.0
Pluvialis_squatarola,1,57,57,0.8966702,-0.6006382,420.55188,-4.281907,0.013266571,0.0
Tringa_totanus,1,72,29,0.7846485,-1.2158675,421.2325,-4.8874416,0.013249438,0.0
Cacomantis_merulinus,1,12,12,0.98772895,-0.08260892,418.14084,-4.2148266,0.013299508,0.0
Gallicrex_cinerea,0,-1,0,0.53671247,-2.063612,420.35855,-7.2047877,0.013230212,0.0
Tringa_brevipes,0,-1,42,0.56755,-1.8006694,419.56998,-6.9790287,0.013243875,0.0
Ducula_aenea,0,-1,41,0.31053948,-3.2668903,420.64127,-8.458341,0.013209697,0.0
Tringa_ochropus,1,71,71,0.9650132,-0.28195006,418.74213,-6.117775,0.01326602,0.0
Gallinago_gallinago,1,34,34,0.9684409,-0.257818,420.7079,-4.151999,0.013265847,0.0
Orthotomus_atrogularis,1,51,51,0.9178036,-0.55405915,419.15723,-6.341827,0.0132574625,0.0
Strix_leptogrammica,0,-1,15,0.17721298,-3.2423787,422.48212,-6.817486,0.013207133,0.0
Malacocincla_abbotti,0,-1,41,0.21259245,-3.2664337,420.69498,-8.474226,0.013208897,0.0
Anthracoceros_albirostris,0,-1,55,0.42006376,-2.6842315,420.63675,-7.4044085,0.013223711,0.0
Hypothymis_azurea,1,41,41,0.95971304,-0.22245905,418.4154,-5.1534443,0.013283347,0.0
Numenius_phaeopus,1,49,49,0.9976115,-0.023949675,417.9294,-3.4675376,0.013312568,0.0
Charadrius_dubius,1,20,20,0.3521603,-3.1533394,421.64203,-7.295004,0.013211655,0.0
Eudynamys_scolopaceus,1,31,31,0.9704982,-0.23880823,420.1161,-4.5035243,0.0132694,0.0
Gerygone_sulphurea,0,-1,27,0.2997223,-2.7423172,419.98264,-8.280938,0.013220952,0.0
Terpsiphone_incei,0,-1,1,0.31866437,-2.6913364,416.9589,-11.299019,0.013221033,0.0
Limosa_lapponica,1,42,42,0.8988992,-0.4714659,419.4304,-4.7699137,0.013275012,0.0
Tringa_stagnatilis,0,-1,70,0.9123808,-0.6177704,420.80804,-4.9753637,0.013253701,0.0
Surniculus_lugubris,0,-1,26,0.78464377,-1.2983518,420.08185,-6.6946545,0.013240353,0.0
Geopelia_striata,0,-1,61,0.31548238,-3.0623038,420.83707,-7.879183,0.013214718,0.0
Nyctyornis_amictus,0,-1,22,0.0958721,-3.597991,420.57867,-9.61644,0.013195267,0.0
Terpsiphone_affinis,0,-1,41,0.5638098,-2.1797829,419.86218,-7.7514353,0.013229496,0.0
Prinia_flaviventris,1,58,58,0.99618214,-0.0369393,418.6809,-3.7740784,0.013297941,0.0
Geopelia_striata,0,-1,1,0.09064829,-3.5155368,420.92596,-9.348448,0.013194745,0.0
Calidris_canutus,1,14,14,0.8934587,-0.62948465,420.96686,-4.303651,0.013260647,0.0
Loriculus_galgulus,0,-1,45,0.12552787,-3.671589,422.0174,-8.149466,0.0131955175,0.0
Cacomantis_merulinus,1,12,12,0.985565,-0.12812778,418.97794,-4.9327188,0.013278742,0.0
Amaurornis_phoenicurus,1,6,6,0.9870481,-0.10707234,418.0386,-5.2734528,0.013286598,0.0
Tyto_alba,1,73,73,0.9947642,-0.050759234,419.31482,-3.4906685,0.013293193,0.0
Gallinula_chloropus,1,35,35,0.82431823,-1.0315309,421.1534,-5.1680875,0.013246626,0.0
Cyanoptila_cyanomelana,0,-1,67,0.18932553,-3.2119823,419.79376,-9.300283,0.013209915,0.0
Dicrurus_macrocercus,0,-1,31,0.0962028,-3.5429401,421.9396,-8.241559,0.013195549,0.0
Ardea_alba,1,7,7,0.9850617,-0.11916867,418.64685,-4.5232716,0.013288632,0.0
Ninox_scutulata,1,47,47,0.7077552,-1.6626961,420.62354,-6.5791287,0.013234826,0.0
Corvus_splendens,1,25,25,0.9728416,-0.22330284,420.10516,-4.4688554,0.013269714,0.0
Mulleripicus_pulverulentus,0,-1,11,0.42217875,-2.469503,421.44345,-6.6076736,0.013223684,0.0
Pycnonotus_goiavier,0,-1,2,0.96966696,-0.24076706,418.31073,-6.1241994,0.013271816,0.0
Pericrocotus_speciosus,0,-1,4,0.70016,-1.5157855,419.43845,-7.021784,0.013244843,0.0
Eudynamys_scolopaceus,1,31,31,0.99519664,-0.04938688,420.0899,-3.0330577,0.013289238,0.0
Otus_sunia,0,-1,47,0.6269322,-1.9658561,420.91226,-6.577049,0.013231013,0.0
Actitis_hypoleucos,1,3,3,0.99955696,-0.005301562,416.06354,-3.9963264,0.013330245,0.0
Halcyon_pileata,0,-1,52,0.3115159,-2.8506598,421.03958,-7.5641756,0.013216159,0.0
Nyctyornis_amictus,0,-1,65,0.22234292,-3.3632295,421.05188,-8.249808,0.013207048,0.0
Dicrurus_macrocercus,0,-1,27,0.18842573,-3.349291,418.57217,-10.6432,0.013208411,0.0
Ficedula_zanthopygia,0,-1,1,0.114397995,-3.5890877,420.87183,-9.236445,0.013196443,0.0
Lanius_cristatus,0,-1,1,0.6076292,-1.8588533,417.8163,-9.228767,0.013237082,0.0
Eurystomus_orientalis,0,-1,36,0.24338837,-3.069143,420.84955,-8.085619,0.013211941,0.0
